trajectory_id,synthetic_date,rejection_reason,pm25,ventilation_index,precipitation,season,generator_seed,generator_version,phase_version
SYNTH_8B_batch_0004_00002,SYNTH-SYNTH_8B_batch_0004_00002-D015,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6092.6 > 4500),294.91971497932064,6092.597496838996,0.0,Post-Monsoon,813289766,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00006,SYNTH-SYNTH_8B_batch_0004_00006-D005,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5569.7 > 4500),366.4283211913284,5569.734040345002,0.0,Post-Monsoon,3965342040,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00006,SYNTH-SYNTH_8B_batch_0004_00006-D006,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5837.6 > 4500),277.2184574675701,5837.56836259019,0.0,Post-Monsoon,3965342040,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00010,SYNTH-SYNTH_8B_batch_0004_00010-D008,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7990.5 > 4500),303.57278889132675,7990.474021892217,0.0,Post-Monsoon,42835252,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00010,SYNTH-SYNTH_8B_batch_0004_00010-D009,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (4504.5 > 4500),277.52064550725953,4504.543580002139,0.0,Post-Monsoon,42835252,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00010,SYNTH-SYNTH_8B_batch_0004_00010-D028,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5363.0 > 4500),302.3336250335741,5363.019909224262,0.0,Post-Monsoon,42835252,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00014,SYNTH-SYNTH_8B_batch_0004_00014-D010,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (8705.1 > 4500),352.4277706726586,8705.062185918938,0.0,Post-Monsoon,2270473029,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00018,SYNTH-SYNTH_8B_batch_0004_00018-D027,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5980.5 > 4500),265.903377471404,5980.5017082682725,0.0,Post-Monsoon,1737505966,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00022,SYNTH-SYNTH_8B_batch_0004_00022-D004,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5111.2 > 4500),354.6931570378444,5111.188575760579,0.0,Post-Monsoon,353778899,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00022,SYNTH-SYNTH_8B_batch_0004_00022-D013,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5207.6 > 4500),288.3379001502562,5207.602473906333,0.0,Post-Monsoon,353778899,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00030,SYNTH-SYNTH_8B_batch_0004_00030-D029,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6962.8 > 4500),389.7951738660569,6962.790193070605,0.0,Post-Monsoon,3038675972,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00030,SYNTH-SYNTH_8B_batch_0004_00030-D030,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7320.3 > 4500),250.79773725689918,7320.338670347752,0.0,Post-Monsoon,3038675972,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00034,SYNTH-SYNTH_8B_batch_0004_00034-D013,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5857.4 > 4500),305.0909460850923,5857.384080361296,0.0,Post-Monsoon,3790002071,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00034,SYNTH-SYNTH_8B_batch_0004_00034-D016,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7638.4 > 4500),352.4231245957903,7638.4134125658975,0.0,Post-Monsoon,3790002071,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00041,SYNTH-SYNTH_8B_batch_0004_00041-D004,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6785.3 > 4500),262.0059710429341,6785.326662641202,0.0,Winter,3519178131,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00042,SYNTH-SYNTH_8B_batch_0004_00042-D006,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6597.5 > 4500),268.0595820554166,6597.450005429451,0.0,Post-Monsoon,2224019803,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00054,SYNTH-SYNTH_8B_batch_0004_00054-D016,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (4750.7 > 4500),349.0392509409726,4750.669506942756,0.0,Post-Monsoon,3084231156,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00054,SYNTH-SYNTH_8B_batch_0004_00054-D017,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6522.3 > 4500),267.9591027046687,6522.261561048484,0.0,Post-Monsoon,3084231156,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00054,SYNTH-SYNTH_8B_batch_0004_00054-D027,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (4630.5 > 4500),467.4669688483415,4630.50811087133,0.0,Post-Monsoon,3084231156,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00058,SYNTH-SYNTH_8B_batch_0004_00058-D009,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5278.9 > 4500),341.15177164075476,5278.939105723992,0.0,Post-Monsoon,1970389017,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00058,SYNTH-SYNTH_8B_batch_0004_00058-D010,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5033.6 > 4500),265.3758449810068,5033.645721177784,0.0,Post-Monsoon,1970389017,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00058,SYNTH-SYNTH_8B_batch_0004_00058-D019,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7800.9 > 4500),381.485663132869,7800.85895787375,0.0,Post-Monsoon,1970389017,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00058,SYNTH-SYNTH_8B_batch_0004_00058-D021,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5687.9 > 4500),354.73971967110754,5687.860217364515,0.0,Post-Monsoon,1970389017,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00058,SYNTH-SYNTH_8B_batch_0004_00058-D022,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6443.3 > 4500),273.1054090289639,6443.348857203285,0.0,Post-Monsoon,1970389017,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00062,SYNTH-SYNTH_8B_batch_0004_00062-D002,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (8630.7 > 4500),271.8216058661557,8630.727504707935,0.0,Post-Monsoon,1414375793,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00062,SYNTH-SYNTH_8B_batch_0004_00062-D003,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5549.5 > 4500),261.06724697608126,5549.4710334640795,0.0,Post-Monsoon,1414375793,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00062,SYNTH-SYNTH_8B_batch_0004_00062-D016,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (8552.1 > 4500),258.04910169898153,8552.108448920422,0.0,Post-Monsoon,1414375793,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00062,SYNTH-SYNTH_8B_batch_0004_00062-D022,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5787.4 > 4500),336.1248401585656,5787.403641960814,0.0,Post-Monsoon,1414375793,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00062,SYNTH-SYNTH_8B_batch_0004_00062-D024,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5704.8 > 4500),299.62768498899385,5704.768551646483,0.0,Post-Monsoon,1414375793,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00062,SYNTH-SYNTH_8B_batch_0004_00062-D026,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (9007.0 > 4500),299.97623009767074,9007.001017041468,0.0,Post-Monsoon,1414375793,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00065,SYNTH-SYNTH_8B_batch_0004_00065-D006,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (9727.6 > 4500),264.10863453560677,9727.593526551605,0.0,Winter,2775695715,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00066,SYNTH-SYNTH_8B_batch_0004_00066-D007,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7283.2 > 4500),342.5309699390125,7283.179131008423,0.0,Post-Monsoon,912534515,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00066,SYNTH-SYNTH_8B_batch_0004_00066-D011,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6661.0 > 4500),392.96722033710114,6661.035321751417,0.0,Post-Monsoon,912534515,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00066,SYNTH-SYNTH_8B_batch_0004_00066-D012,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7105.1 > 4500),274.92808164997746,7105.055937393254,0.0,Post-Monsoon,912534515,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00070,SYNTH-SYNTH_8B_batch_0004_00070-D004,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6249.4 > 4500),398.5957315165366,6249.432311281286,0.0,Post-Monsoon,2551617933,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00070,SYNTH-SYNTH_8B_batch_0004_00070-D005,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6356.1 > 4500),350.55734983605953,6356.101271516521,0.0,Post-Monsoon,2551617933,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00070,SYNTH-SYNTH_8B_batch_0004_00070-D006,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (4955.6 > 4500),289.144441701727,4955.552215790919,0.0,Post-Monsoon,2551617933,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00070,SYNTH-SYNTH_8B_batch_0004_00070-D014,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7203.3 > 4500),358.2352694260805,7203.343453721714,0.0,Post-Monsoon,2551617933,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00070,SYNTH-SYNTH_8B_batch_0004_00070-D015,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6280.4 > 4500),307.90992689179444,6280.400443849811,0.0,Post-Monsoon,2551617933,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00070,SYNTH-SYNTH_8B_batch_0004_00070-D016,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6427.3 > 4500),274.5451165394287,6427.270665499479,0.0,Post-Monsoon,2551617933,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00070,SYNTH-SYNTH_8B_batch_0004_00070-D017,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5554.6 > 4500),271.61882987180155,5554.55759727798,0.0,Post-Monsoon,2551617933,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00074,SYNTH-SYNTH_8B_batch_0004_00074-D004,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7690.6 > 4500),284.2446993818271,7690.620293885752,0.0,Post-Monsoon,1440864244,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00074,SYNTH-SYNTH_8B_batch_0004_00074-D020,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6844.6 > 4500),267.7485745866895,6844.602892259213,0.0,Post-Monsoon,1440864244,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00074,SYNTH-SYNTH_8B_batch_0004_00074-D022,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7342.1 > 4500),295.7810553263266,7342.085780057037,0.0,Post-Monsoon,1440864244,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00082,SYNTH-SYNTH_8B_batch_0004_00082-D020,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (8039.9 > 4500),356.53795922498864,8039.86766895532,0.0,Post-Monsoon,1915553613,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00082,SYNTH-SYNTH_8B_batch_0004_00082-D021,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6144.3 > 4500),256.2708942556741,6144.290603325594,0.0,Post-Monsoon,1915553613,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00086,SYNTH-SYNTH_8B_batch_0004_00086-D017,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (8259.6 > 4500),325.61782972491943,8259.595104899603,0.0,Post-Monsoon,3530788806,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00086,SYNTH-SYNTH_8B_batch_0004_00086-D018,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6292.0 > 4500),252.07069209805374,6291.982943809173,0.0,Post-Monsoon,3530788806,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00093,SYNTH-SYNTH_8B_batch_0004_00093-D005,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6675.0 > 4500),272.80894900943304,6674.981090062143,0.0,Winter,969165729,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00094,SYNTH-SYNTH_8B_batch_0004_00094-D019,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5765.4 > 4500),304.29388116641616,5765.410293165677,0.0,Post-Monsoon,3974362288,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00097,SYNTH-SYNTH_8B_batch_0004_00097-D004,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (8529.4 > 4500),266.5183253800876,8529.350511561763,0.0,Winter,4046111534,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00098,SYNTH-SYNTH_8B_batch_0004_00098-D016,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (9172.1 > 4500),346.10189511988534,9172.120884415455,0.0,Post-Monsoon,1204848345,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00101,SYNTH-SYNTH_8B_batch_0004_00101-D009,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6705.4 > 4500),270.8634030128754,6705.419743804073,0.0,Winter,4148789498,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00102,SYNTH-SYNTH_8B_batch_0004_00102-D004,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5822.1 > 4500),323.64300029795186,5822.131727099327,0.0,Post-Monsoon,2036789075,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00106,SYNTH-SYNTH_8B_batch_0004_00106-D004,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7132.2 > 4500),279.49619517037274,7132.221225472026,0.0,Post-Monsoon,4108599543,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00110,SYNTH-SYNTH_8B_batch_0004_00110-D029,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7564.4 > 4500),316.6118415188105,7564.354622998558,0.0,Post-Monsoon,2345978065,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00113,SYNTH-SYNTH_8B_batch_0004_00113-D002,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6786.7 > 4500),253.96448449320525,6786.72049281155,0.0,Winter,1344278058,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00114,SYNTH-SYNTH_8B_batch_0004_00114-D004,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (4914.5 > 4500),302.97851315176814,4914.508011955949,0.0,Post-Monsoon,1388403986,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00114,SYNTH-SYNTH_8B_batch_0004_00114-D011,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6769.3 > 4500),320.1393515792812,6769.291746881763,0.0,Post-Monsoon,1388403986,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00114,SYNTH-SYNTH_8B_batch_0004_00114-D013,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7260.2 > 4500),305.2620572530942,7260.236338858702,0.0,Post-Monsoon,1388403986,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00118,SYNTH-SYNTH_8B_batch_0004_00118-D009,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (7168.7 > 4500),356.2075037781003,7168.656046977026,0.0,Post-Monsoon,2961059840,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00118,SYNTH-SYNTH_8B_batch_0004_00118-D010,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (5345.5 > 4500),272.04010569922656,5345.4814286984365,0.0,Post-Monsoon,2961059840,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00118,SYNTH-SYNTH_8B_batch_0004_00118-D029,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6204.5 > 4500),405.96876043200825,6204.497764679691,0.0,Post-Monsoon,2961059840,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00118,SYNTH-SYNTH_8B_batch_0004_00118-D030,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (9114.3 > 4500),271.40304132474904,9114.281632897642,0.0,Post-Monsoon,2961059840,HP-STG-v1.0.0,Phase 8B v1.0.0
SYNTH_8B_batch_0004_00126,SYNTH-SYNTH_8B_batch_0004_00126-D004,EXTREME_TAIL_PHYSICAL_ENVIRONMENT_INCONSISTENCY: VI (6134.1 > 4500),319.6095797583505,6134.100946637439,0.0,Post-Monsoon,2877785220,HP-STG-v1.0.0,Phase 8B v1.0.0
